"2018-03-18 14:12:42.058651","emg","35","121","71","66","40","35","23","26"
"2018-03-18 14:12:42.066125","acc","458","1555","-220","311","gyro","11400","1928","483","quat","-5839","7989","6367"
"2018-03-18 14:12:42.088397","emg","37","126","65","51","34","33","24","28"
"2018-03-18 14:12:42.089760","acc","382","1718","-216","413","gyro","11234","1911","530","quat","-6022","7933","6559"
"2018-03-18 14:12:42.103111","emg","38","127","68","65","35","32","23","29"
"2018-03-18 14:12:42.110161","acc","293","1816","-203","500","gyro","11051","1937","570","quat","-6221","7872","6754"
"2018-03-18 14:12:42.117471","emg","43","137","66","68","38","34","26","31"
"2018-03-18 14:12:42.132613","acc","244","1790","-160","559","gyro","10864","1978","517","quat","-6426","7810","6935"
"2018-03-18 14:12:42.140054","emg","37","112","61","66","37","33","27","30"
"2018-03-18 14:12:42.147256","acc","192","1688","-136","553","gyro","10682","2057","466","quat","-6622","7749","7100"
"2018-03-18 14:12:42.162074","emg","37","85","69","77","44","34","24","29"
"2018-03-18 14:12:42.169792","acc","133","1623","-59","486","gyro","10513","2064","537","quat","-6806","7676","7256"
"2018-03-18 14:12:42.177092","emg","41","76","70","78","44","35","31","37"
"2018-03-18 14:12:42.192281","acc","98","1482","-15","427","gyro","10356","2016","573","quat","-6958","7603","7413"
"2018-03-18 14:12:42.199610","emg","56","81","79","80","50","44","47","52"
"2018-03-18 14:12:42.215417","acc","87","1325","14","427","gyro","10213","1970","610","quat","-7096","7533","7550"
"2018-03-18 14:12:42.216123","emg","58","65","79","81","51","48","54","59"
"2018-03-18 14:12:42.229815","acc","92","1276","44","462","gyro","10075","1958","629","quat","-7233","7463","7676"
"2018-03-18 14:12:42.245424","emg","67","72","83","83","65","59","62","66"
"2018-03-18 14:12:42.246226","acc","74","1123","19","484","gyro","9942","1917","578","quat","-7358","7409","7781"
"2018-03-18 14:12:42.259600","emg","130","116","98","113","72","74","94","108"
"2018-03-18 14:12:42.275338","acc","84","932","13","507","gyro","9819","1936","482","quat","-7474","7377","7857"
"2018-03-18 14:12:42.276058","emg","165","132","107","125","76","80","104","127"
"2018-03-18 14:12:42.297886","acc","52","820","-40","563","gyro","9692","1970","417","quat","-7583","7367","7919"
"2018-03-18 14:12:42.298752","emg","171","132","97","114","70","76","102","129"
"2018-03-18 14:12:42.304718","acc","140","789","-28","542","gyro","9576","2023","425","quat","-7690","7350","7973"
"2018-03-18 14:12:42.327909","emg","181","144","99","114","73","84","118","144"
"2018-03-18 14:12:42.328802","acc","188","812","92","413","gyro","9479","2084","442","quat","-7796","7304","8027"
"2018-03-18 14:12:42.334608","emg","189","153","100","114","64","82","126","162"
"2018-03-18 14:12:42.349711","acc","188","831","228","320","gyro","9397","2055","369","quat","-7908","7236","8076"
"2018-03-18 14:12:42.357079","emg","177","161","89","82","87","71","111","148"
"2018-03-18 14:12:42.364712","acc","192","831","252","308","gyro","9312","1969","232","quat","-8027","7171","8116"
"2018-03-18 14:12:42.387926","emg","240","235","206","228","217","139","170","231"
"2018-03-18 14:12:42.388754","acc","130","867","130","298","gyro","9209","1878","137","quat","-8137","7118","8170"
"2018-03-18 14:12:42.394608","emg","259","241","219","242","232","152","183","247"
"2018-03-18 14:12:42.409740","acc","13","1112","-119","259","gyro","9071","1927","363","quat","-8223","7058","8289"
"2018-03-18 14:12:42.417055","emg","290","236","218","243","233","151","179","251"
"2018-03-18 14:12:42.440534","acc","22","920","-187","232","gyro","8954","2045","525","quat","-8278","7010","8402"
"2018-03-18 14:12:42.441256","emg","291","232","233","252","240","155","175","243"
"2018-03-18 14:12:42.447180","acc","103","708","-43","208","gyro","8865","2040","347","quat","-8339","6969","8469"
"2018-03-18 14:12:42.454599","emg","384","236","241","260","236","159","176","250"
"2018-03-18 14:12:42.469712","acc","99","678","-4","246","gyro","8775","1969","242","quat","-8409","6935","8521"
"2018-03-18 14:12:42.477105","emg","418","161","157","175","159","105","114","169"
"2018-03-18 14:12:42.485068","acc","14","681","-70","234","gyro","8682","1999","392","quat","-8461","6901","8592"
"2018-03-18 14:12:42.499601","emg","411","159","169","196","164","103","92","147"
"2018-03-18 14:12:42.507213","acc","10","628","-84","102","gyro","8608","2031","441","quat","-8493","6857","8670"
"2018-03-18 14:12:42.514612","emg","428","179","183","212","168","102","91","151"
"2018-03-18 14:12:42.529730","acc","4","464","-91","8","gyro","8556","1989","408","quat","-8505","6822","8737"
"2018-03-18 14:12:42.537060","emg","462","219","183","223","174","100","94","158"
"2018-03-18 14:12:42.552206","acc","35","294","-47","6","gyro","8522","2016","359","quat","-8512","6799","8781"
"2018-03-18 14:12:42.559603","emg","407","215","184","249","206","109","94","155"
"2018-03-18 14:12:42.567646","acc","54","237","-12","-40","gyro","8501","2018","350","quat","-8516","6774","8817"
"2018-03-18 14:12:42.574620","emg","420","310","227","276","221","129","113","190"
"2018-03-18 14:12:42.589734","acc","3","167","-36","-140","gyro","8492","1997","346","quat","-8501","6751","8858"
"2018-03-18 14:12:42.597354","emg","426","323","223","267","212","117","112","195"
"2018-03-18 14:12:42.612376","acc","-17","101","-56","-180","gyro","8493","2009","412","quat","-8472","6729","8901"
"2018-03-18 14:12:42.619609","emg","436","318","214","257","208","116","108","191"
"2018-03-18 14:12:42.627254","acc","15","-58","-32","-156","gyro","8509","2006","376","quat","-8441","6723","8921"
"2018-03-18 14:12:42.634603","emg","419","311","201","242","195","110","105","188"
"2018-03-18 14:12:42.649910","acc","10","-130","-13","-68","gyro","8522","1982","316","quat","-8416","6733","8923"
"2018-03-18 14:12:42.665599","emg","420","332","208","227","169","107","125","210"
"2018-03-18 14:12:42.666743","acc","32","-206","14","-13","gyro","8541","2007","334","quat","-8395","6752","8912"
"2018-03-18 14:12:42.679607","emg","327","270","155","167","116","78","111","181"
"2018-03-18 14:12:42.687456","acc","42","-226","33","13","gyro","8562","1984","344","quat","-8375","6772","8894"
"2018-03-18 14:12:42.702345","emg","331","304","176","240","145","77","110","175"
"2018-03-18 14:12:42.709708","acc","52","-225","-4","28","gyro","8579","1989","332","quat","-8355","6797","8878"
"2018-03-18 14:12:42.717096","emg","315","308","180","246","156","80","110","171"
"2018-03-18 14:12:42.725046","acc","63","-189","-29","-1","gyro","8594","1998","346","quat","-8332","6817","8870"
"2018-03-18 14:12:42.739610","emg","327","314","185","245","160","82","114","183"
"2018-03-18 14:12:42.747514","acc","77","-218","-16","9","gyro","8613","1999","367","quat","-8309","6837","8857"
"2018-03-18 14:12:42.762359","emg","299","280","158","227","147","64","85","142"
"2018-03-18 14:12:42.769957","acc","126","-180","24","43","gyro","8629","1985","313","quat","-8300","6855","8836"
"2018-03-18 14:12:42.777083","emg","304","251","155","237","156","65","77","131"
"2018-03-18 14:12:42.785016","acc","121","-83","11","58","gyro","8632","1970","288","quat","-8300","6867","8824"
"2018-03-18 14:12:42.799603","emg","302","245","116","149","119","67","80","133"
"2018-03-18 14:12:42.807559","acc","95","4","-5","49","gyro","8626","1986","312","quat","-8301","6872","8825"
"2018-03-18 14:12:42.822241","emg","247","239","106","134","102","55","67","115"
"2018-03-18 14:12:42.829676","acc","85","25","-4","34","gyro","8620","2002","341","quat","-8301","6873","8830"
"2018-03-18 14:12:42.837105","emg","198","214","93","132","103","60","60","83"
"2018-03-18 14:12:42.844999","acc","89","33","-3","15","gyro","8615","1997","327","quat","-8301","6871","8837"
"2018-03-18 14:12:42.859601","emg","186","225","90","127","95","55","56","76"
"2018-03-18 14:12:42.867537","acc","70","19","-1","13","gyro","8610","2021","328","quat","-8299","6872","8843"
"2018-03-18 14:12:42.882107","emg","202","274","108","112","77","53","61","87"
"2018-03-18 14:12:42.889696","acc","50","-17","-3","-22","gyro","8610","2012","304","quat","-8291","6874","8848"
"2018-03-18 14:12:42.897114","emg","186","228","94","93","71","49","59","80"
"2018-03-18 14:12:42.912220","acc","39","-48","-11","-46","gyro","8617","1993","357","quat","-8275","6875","8856"
"2018-03-18 14:12:42.919613","emg","180","221","88","91","69","48","58","78"
"2018-03-18 14:12:42.927543","acc","51","-81","-22","-58","gyro","8628","1988","362","quat","-8254","6878","8862"
"2018-03-18 14:12:42.942105","emg","175","218","84","93","66","39","52","73"
"2018-03-18 14:12:42.949716","acc","66","-77","-27","-55","gyro","8638","1982","360","quat","-8235","6882","8867"
"2018-03-18 14:12:42.957053","emg","182","228","90","104","76","45","58","81"
"2018-03-18 14:12:42.972246","acc","48","-63","-30","-40","gyro","8645","1972","366","quat","-8217","6886","8874"
"2018-03-18 14:12:42.979610","emg","150","176","64","110","82","42","53","69"
"2018-03-18 14:12:42.987554","acc","27","-92","-33","-24","gyro","8651","1979","347","quat","-8199","6896","8877"
"2018-03-18 14:12:43.002055","emg","165","182","59","104","78","41","55","72"
"2018-03-18 14:12:43.009889","acc","41","-135","-33","-10","gyro","8662","1994","364","quat","-8178","6910","8875"
"2018-03-18 14:12:43.017076","emg","182","220","66","104","78","41","55","72"
"2018-03-18 14:12:43.032379","acc","52","-194","-8","15","gyro","8677","1998","340","quat","-8160","6931","8861"
"2018-03-18 14:12:43.039602","emg","198","234","69","112","75","43","53","73"
"2018-03-18 14:12:43.047558","acc","44","-229","-1","56","gyro","8691","1986","309","quat","-8144","6959","8839"
"2018-03-18 14:12:43.062075","emg","201","238","102","145","91","41","48","69"
