"2018-03-18 14:15:03.244450","acc","1124","121","-73","15","gyro","6457","50","-1679","quat","-12970","6913","-3276"
"2018-03-18 14:15:03.251664","emg","43","40","84","85","110","101","87","57"
"2018-03-18 14:15:03.259262","acc","1103","172","-98","2","gyro","6455","33","-1662","quat","-12986","6898","-3251"
"2018-03-18 14:15:03.274156","emg","42","41","88","101","117","104","90","59"
"2018-03-18 14:15:03.281804","acc","1132","125","-114","5","gyro","6449","10","-1644","quat","-13000","6887","-3229"
"2018-03-18 14:15:03.289245","emg","45","46","108","115","174","135","95","52"
"2018-03-18 14:15:03.304620","acc","1126","223","-149","15","gyro","6442","29","-1680","quat","-13022","6868","-3195"
"2018-03-18 14:15:03.311640","emg","48","52","98","118","229","169","127","58"
"2018-03-18 14:15:03.319269","acc","1118","390","-185","-35","gyro","6445","21","-1614","quat","-13054","6827","-3142"
"2018-03-18 14:15:03.326686","emg","57","57","108","126","241","168","146","66"
"2018-03-18 14:15:03.341852","acc","1171","500","-173","-37","gyro","6455","65","-1642","quat","-13094","6771","-3079"
"2018-03-18 14:15:03.356685","emg","59","57","113","130","237","165","149","68"
"2018-03-18 14:15:03.364431","acc","1264","591","-52","-130","gyro","6491","101","-1673","quat","-13129","6695","-3016"
"2018-03-18 14:15:03.371670","emg","72","78","119","119","237","164","151","74"
"2018-03-18 14:15:03.379406","acc","1312","626","85","-153","gyro","6539","34","-1700","quat","-13162","6603","-2975"
"2018-03-18 14:15:03.386664","emg","119","201","139","140","201","141","153","87"
"2018-03-18 14:15:03.401771","acc","1287","709","123","-62","gyro","6576","-6","-1671","quat","-13205","6493","-2944"
"2018-03-18 14:15:03.409134","emg","128","227","147","143","156","121","134","94"
"2018-03-18 14:15:03.424309","acc","1302","983","73","-51","gyro","6619","22","-1511","quat","-13270","6343","-2882"
"2018-03-18 14:15:03.431648","emg","128","232","179","209","162","155","332","177"
"2018-03-18 14:15:03.439292","acc","1361","1031","221","-37","gyro","6677","199","-1535","quat","-13328","6183","-2824"
"2018-03-18 14:15:03.446757","emg","134","243","224","258","178","163","371","239"
"2018-03-18 14:15:03.461896","acc","1346","606","388","41","gyro","6719","137","-1522","quat","-13358","6069","-2832"
"2018-03-18 14:15:03.469130","emg","148","281","275","295","206","184","404","292"
"2018-03-18 14:15:03.484294","acc","1423","573","337","63","gyro","6750","-26","-1349","quat","-13396","5946","-2843"
"2018-03-18 14:15:03.491670","emg","170","226","278","292","209","193","539","381"
"2018-03-18 14:15:03.499277","acc","1385","540","429","59","gyro","6791","125","-1367","quat","-13422","5832","-2858"
