"2018-03-18 14:17:19.564760","acc","1458","540","62","499","gyro","7697","219","-988","quat","-13535","4702","-1976"
"2018-03-18 14:17:19.571822","emg","81","90","51","56","49","45","36","55"
"2018-03-18 14:17:19.579023","acc","1419","372","-11","447","gyro","7639","215","-1078","quat","-13589","4646","-1960"
"2018-03-18 14:17:19.586326","emg","83","79","49","56","46","39","33","59"
"2018-03-18 14:17:19.601473","acc","1462","425","-86","359","gyro","7592","217","-1140","quat","-13638","4594","-1926"
"2018-03-18 14:17:19.608849","emg","134","97","51","48","37","36","50","104"
"2018-03-18 14:17:19.623994","acc","1597","637","-114","302","gyro","7555","206","-1191","quat","-13694","4512","-1868"
"2018-03-18 14:17:19.631600","emg","137","94","51","52","47","45","55","107"
"2018-03-18 14:17:19.639018","acc","1645","846","-88","319","gyro","7521","204","-1125","quat","-13761","4392","-1796"
"2018-03-18 14:17:19.646330","emg","136","92","74","94","62","46","57","106"
"2018-03-18 14:17:19.661459","acc","1548","854","-142","285","gyro","7488","93","-943","quat","-13828","4265","-1718"
"2018-03-18 14:17:19.668843","emg","138","99","116","155","80","55","88","122"
"2018-03-18 14:17:19.683963","acc","1546","737","-385","328","gyro","7431","-27","-931","quat","-13899","4172","-1626"
"2018-03-18 14:17:19.691468","emg","152","123","202","270","146","104","207","183"
"2018-03-18 14:17:19.699067","acc","1684","822","-570","384","gyro","7359","55","-1039","quat","-13977","4086","-1499"
"2018-03-18 14:17:19.713832","emg","123","121","230","339","182","122","253","184"
"2018-03-18 14:17:19.721475","acc","1780","1122","-473","336","gyro","7303","193","-1139","quat","-14057","3959","-1354"
"2018-03-18 14:17:19.728844","emg","214","176","261","364","229","153","270","238"
"2018-03-18 14:17:19.744128","acc","1796","1778","-388","131","gyro","7291","229","-1116","quat","-14146","3718","-1158"
"2018-03-18 14:17:19.751410","emg","230","217","271","368","248","165","347","271"
"2018-03-18 14:17:19.759118","acc","1975","2087","-362","83","gyro","7287","61","-860","quat","-14239","3421","-942"
"2018-03-18 14:17:19.773879","emg","275","234","277","364","258","167","424","286"
"2018-03-18 14:17:19.781483","acc","2020","2034","-376","230","gyro","7256","-76","-768","quat","-14334","3128","-736"
"2018-03-18 14:17:19.788838","emg","278","227","238","337","233","145","389","262"
"2018-03-18 14:17:19.803994","acc","1917","1646","-522","367","gyro","7192","-34","-690","quat","-14422","2905","-541"
"2018-03-18 14:17:19.811340","emg","306","237","221","286","225","149","388","271"
"2018-03-18 14:17:19.818960","acc","1673","1162","-620","396","gyro","7117","42","-301","quat","-14496","2741","-367"
"2018-03-18 14:17:19.833830","emg","272","205","205","288","181","120","400","241"
"2018-03-18 14:17:19.841439","acc","1660","738","-602","288","gyro","7058","270","-411","quat","-14543","2663","-212"
"2018-03-18 14:17:19.848954","emg","284","242","216","308","248","194","369","258"
"2018-03-18 14:17:19.864064","acc","1778","594","-484","146","gyro","7020","424","-835","quat","-14567","2637","-90"
"2018-03-18 14:17:19.871340","emg","254","253","193","293","244","200","279","256"
"2018-03-18 14:17:19.878938","acc","1732","931","-561","267","gyro","6959","228","-705","quat","-14612","2547","52"
"2018-03-18 14:17:19.886492","acc","1746","1289","-411","250","gyro","6904","302","-720","quat","-14663","2396","201"
"2018-03-18 14:17:19.893834","emg","276","285","179","247","253","210","287","298"
"2018-03-18 14:17:19.908983","acc","1748","1579","-300","211","gyro","6857","379","-500","quat","-14715","2179","367"
"2018-03-18 14:17:19.916525","emg","265","282","182","265","256","211","271","290"
"2018-03-18 14:17:19.932228","acc","1733","1229","-196","248","gyro","6810","307","-60","quat","-14762","1974","499"
"2018-03-18 14:17:19.932941","emg","258","290","176","240","263","209","249","283"
"2018-03-18 14:17:19.946465","acc","1762","611","-164","166","gyro","6778","295","-158","quat","-14787","1874","575"
"2018-03-18 14:17:19.953825","emg","235","238","145","218","184","136","200","237"
"2018-03-18 14:17:19.969016","acc","1778","315","-182","112","gyro","6754","355","-387","quat","-14799","1846","627"
"2018-03-18 14:17:19.976436","emg","234","215","173","236","179","130","198","249"
"2018-03-18 14:17:19.992237","acc","1792","494","-144","135","gyro","6725","353","-387","quat","-14817","1787","685"
"2018-03-18 14:17:19.992999","emg","200","198","202","252","213","149","226","237"
"2018-03-18 14:17:20.006478","acc","1770","576","-155","81","gyro","6705","349","-235","quat","-14833","1704","756"
"2018-03-18 14:17:20.013818","emg","161","203","191","222","197","135","229","247"
"2018-03-18 14:17:20.028969","acc","1780","469","-129","-41","gyro","6706","373","-181","quat","-14837","1633","820"
"2018-03-18 14:17:20.036342","emg","137","188","184","233","190","136","235","250"
"2018-03-18 14:17:20.052126","acc","1789","408","-126","-58","gyro","6710","378","-193","quat","-14838","1573","878"
"2018-03-18 14:17:20.052824","emg","131","182","189","260","196","141","253","295"
"2018-03-18 14:17:20.066505","acc","1782","234","-157","-71","gyro","6717","363","-158","quat","-14835","1541","927"
"2018-03-18 14:17:20.073970","emg","142","217","185","268","224","168","275","295"
"2018-03-18 14:17:20.090026","acc","1806","161","-175","-101","gyro","6729","409","-175","quat","-14828","1525","977"
"2018-03-18 14:17:20.091045","emg","143","203","151","250","188","150","266","289"
"2018-03-18 14:17:20.112122","acc","1826","160","-88","-78","gyro","6739","452","-251","quat","-14823","1512","1012"
"2018-03-18 14:17:20.112811","emg","158","194","158","260","191","150","251","298"
"2018-03-18 14:17:20.126498","acc","1798","145","-39","-54","gyro","6746","429","-173","quat","-14820","1490","1038"
"2018-03-18 14:17:20.133919","emg","170","222","232","321","221","168","241","310"
"2018-03-18 14:17:20.149655","acc","1774","55","-53","-79","gyro","6758","418","-126","quat","-14814","1480","1061"
"2018-03-18 14:17:20.150351","emg","168","284","250","310","214","160","242","316"
"2018-03-18 14:17:20.164421","acc","1818","15","-21","-69","gyro","6768","443","-215","quat","-14808","1483","1073"
"2018-03-18 14:17:20.171334","emg","140","258","244","296","183","132","277","336"
"2018-03-18 14:17:20.186507","acc","1890","119","49","-30","gyro","6772","435","-253","quat","-14808","1466","1078"
"2018-03-18 14:17:20.193891","emg","137","268","243","302","180","127","260","323"
"2018-03-18 14:17:20.209657","acc","1828","194","85","-26","gyro","6775","389","-168","quat","-14810","1427","1083"
"2018-03-18 14:17:20.210357","emg","140","275","242","293","193","137","253","305"
"2018-03-18 14:17:20.224023","acc","1824","133","49","-20","gyro","6779","338","-94","quat","-14811","1392","1087"
"2018-03-18 14:17:20.231309","emg","132","253","178","230","167","120","246","291"
"2018-03-18 14:17:20.246456","acc","1831","26","5","-14","gyro","6781","358","-111","quat","-14811","1381","1092"
"2018-03-18 14:17:20.253796","emg","150","186","146","205","165","126","232","258"
"2018-03-18 14:17:20.269645","acc","1912","71","17","-1","gyro","6781","388","-200","quat","-14812","1370","1095"
"2018-03-18 14:17:20.270336","emg","172","186","148","225","188","145","214","247"
"2018-03-18 14:17:20.284123","acc","1869","135","58","-4","gyro","6781","379","-165","quat","-14814","1343","1098"
"2018-03-18 14:17:20.291321","emg","166","160","182","288","187","144","217","268"
"2018-03-18 14:17:20.306522","acc","1846","80","37","-15","gyro","6783","350","-84","quat","-14815","1319","1101"
"2018-03-18 14:17:20.313843","emg","153","136","189","303","167","129","212","260"
