"2018-03-18 14:17:55.233909","acc","1695","-105","115","-65","gyro","6049","2","-739","quat","-14761","3380","-1592"
"2018-03-18 14:17:55.241317","emg","116","98","86","153","116","134","596","275"
"2018-03-18 14:17:55.256417","acc","1709","-259","51","40","gyro","6039","-84","-938","quat","-14752","3423","-1625"
"2018-03-18 14:17:55.263813","emg","109","112","92","153","138","144","431","208"
"2018-03-18 14:17:55.271401","acc","1700","-55","-52","109","gyro","6018","-21","-1014","quat","-14755","3446","-1627"
"2018-03-18 14:17:55.286305","emg","99","114","105","174","136","145","420","223"
"2018-03-18 14:17:55.293907","acc","1726","111","-37","64","gyro","6009","-5","-838","quat","-14764","3428","-1611"
"2018-03-18 14:17:55.301292","emg","99","120","121","196","153","165","444","240"
"2018-03-18 14:17:55.324620","acc","1724","40","-66","-14","gyro","6011","5","-749","quat","-14768","3419","-1590"
"2018-03-18 14:17:55.325361","emg","96","102","125","196","148","164","434","251"
"2018-03-18 14:17:55.332866","acc","1755","-116","-64","-21","gyro","6011","3","-812","quat","-14765","3438","-1580"
"2018-03-18 14:17:55.346288","emg","87","102","124","197","156","161","472","230"
"2018-03-18 14:17:55.353899","acc","1777","-115","-10","50","gyro","6001","-18","-929","quat","-14763","3459","-1587"
"2018-03-18 14:17:55.361307","emg","116","109","128","210","158","160","523","259"
"2018-03-18 14:17:55.376415","acc","1794","-25","13","38","gyro","5995","-52","-909","quat","-14764","3461","-1593"
"2018-03-18 14:17:55.383813","emg","117","107","130","208","161","148","492","238"
"2018-03-18 14:17:55.391397","acc","1755","-7","25","15","gyro","5994","-7","-816","quat","-14766","3455","-1593"
"2018-03-18 14:17:55.406438","emg","114","97","112","182","150","145","562","239"
"2018-03-18 14:17:55.413897","acc","1780","-58","45","-28","gyro","6001","5","-789","quat","-14763","3455","-1596"
"2018-03-18 14:17:55.421256","emg","115","99","104","160","151","142","636","267"
"2018-03-18 14:17:55.436424","acc","1831","-92","90","-4","gyro","6003","-68","-891","quat","-14759","3460","-1617"
"2018-03-18 14:17:55.443756","emg","132","130","134","171","171","177","657","286"
"2018-03-18 14:17:55.451421","acc","1792","7","69","28","gyro","6002","-42","-883","quat","-14760","3452","-1627"
"2018-03-18 14:17:55.466309","emg","104","120","133","173","152","161","623","257"
"2018-03-18 14:17:55.473914","acc","1769","2","51","25","gyro","6001","-37","-805","quat","-14763","3441","-1632"
"2018-03-18 14:17:55.481289","emg","101","117","120","148","139","165","691","268"
"2018-03-18 14:17:55.496455","acc","1776","-13","45","2","gyro","6003","-24","-870","quat","-14762","3438","-1637"
"2018-03-18 14:17:55.503988","emg","101","114","125","166","142","159","661","291"
"2018-03-18 14:17:55.511475","acc","1806","42","98","11","gyro","6005","-65","-902","quat","-14763","3424","-1651"
"2018-03-18 14:17:55.526254","emg","98","123","135","190","159","163","581","267"
"2018-03-18 14:17:55.533927","acc","1773","44","75","4","gyro","6008","-82","-843","quat","-14764","3407","-1660"
"2018-03-18 14:17:55.541281","emg","70","92","122","191","132","126","502","229"
"2018-03-18 14:17:55.556443","acc","1721","-22","24","16","gyro","6006","-60","-825","quat","-14765","3405","-1665"
"2018-03-18 14:17:55.563789","emg","62","86","115","182","136","127","489","217"
"2018-03-18 14:17:55.571422","acc","1731","-25","-18","18","gyro","6002","-51","-881","quat","-14765","3411","-1664"
"2018-03-18 14:17:55.586300","emg","85","102","136","216","154","128","414","271"
"2018-03-18 14:17:55.593874","acc","1760","58","9","15","gyro","6001","-51","-887","quat","-14768","3401","-1662"
"2018-03-18 14:17:55.601317","emg","113","115","137","205","157","130","341","278"
"2018-03-18 14:17:55.616468","acc","1766","107","29","7","gyro","6003","-69","-876","quat","-14772","3381","-1660"
"2018-03-18 14:17:55.623781","emg","134","142","157","212","155","143","339","277"
"2018-03-18 14:17:55.631469","acc","1728","10","1","18","gyro","6000","-60","-813","quat","-14775","3375","-1659"
